class;path;shape;pose;texture;context;weather
bicycle;n02835271_15087_0.JPEG;;;;;
bicycle;n04026813_7983_0.JPEG;;;;;
bicycle;n02834778_5876_0.JPEG;;;;;
bicycle;n03792782_31010_0.JPEG;;;;;
bicycle;n02834778_261_0.JPEG;;;;;
bicycle;n03792782_7085_0.JPEG;;;;;
bicycle;n03792782_513_0.JPEG;;;;;
bicycle;n03792782_12882_0.JPEG;;;;;
bicycle;n02834778_5671_0.JPEG;;;;;
bicycle;n03792782_1288_0.JPEG;;;;;
bicycle;n02834778_10363_0.JPEG;;;;;
bicycle;n03792782_6058_0.JPEG;;;;;
bicycle;n02835271_1393_0.JPEG;;;;;
bicycle;n04126066_13641_0.JPEG;;;;;
bicycle;n02834778_9954_0.JPEG;;;;;
bicycle;n02835271_2851_0.JPEG;;;;;
bicycle;n04126066_4012_1.JPEG;;;;;
bicycle;n04026813_830_0.JPEG;;;;;
bicycle;n03792782_11989_0.JPEG;;;;;
bicycle;n02834778_7410_0.JPEG;;;;;
bicycle;n03792782_8217_0.JPEG;;;;;
bicycle;n02835271_4341_0.JPEG;;;;;
bicycle;n03792782_6857_0.JPEG;;;;;
bicycle;n04126066_1400_0.JPEG;;;;;
bicycle;n04126066_4630_0.JPEG;;;;;
bicycle;n02834778_4313_0.JPEG;;;;;
bicycle;n02835271_3338_0.JPEG;;;;;
bicycle;n04026813_646_0.JPEG;;;;;
bicycle;n03792782_14605_0.JPEG;;;;;
bicycle;n03792782_13662_0.JPEG;;;;;
bicycle;n03792782_12504_0.JPEG;;;;;
bicycle;n04026813_5640_0.JPEG;;;;;
bicycle;n03792782_5130_0.JPEG;;;;;
bicycle;n03792782_10173_0.JPEG;;;;;
bicycle;n04026813_1024_0.JPEG;;;;;
bicycle;n03792782_6926_0.JPEG;;;;;
bicycle;n02835271_5607_0.JPEG;;;;;
bicycle;n02835271_3406_0.JPEG;;;;;
bicycle;n03792782_9651_0.JPEG;;;;;
bicycle;n02834778_1203_2.JPEG;;;;;
bicycle;n03792782_9786_0.JPEG;;;;;
bicycle;n03792782_18308_0.JPEG;;;;;
bicycle;n02834778_6567_0.JPEG;;;;;
bicycle;n02834778_10900_0.JPEG;;;;;
bicycle;n03792782_24763_0.JPEG;;;;;
bicycle;n02834778_10027_0.JPEG;;;;;
bicycle;n04126066_9291_0.JPEG;;;;;
bicycle;n03792782_6687_0.JPEG;;;;;
bicycle;n03792782_7656_0.JPEG;;;;;
bicycle;n03792782_29276_0.JPEG;;;;;
bicycle;n04026813_277_0.JPEG;;;;;
bicycle;n02834778_5315_0.JPEG;;;;;
bicycle;n04026813_8971_0.JPEG;;;;;
bicycle;n02834778_1189_0.JPEG;;;;;
bicycle;n02834778_4110_0.JPEG;;;;;
bicycle;n03792782_15875_0.JPEG;;;;;
bicycle;n02835271_4396_0.JPEG;;;;;
bicycle;n04026813_4105_0.JPEG;;;;;
bicycle;n02834778_1694_2.JPEG;;;;;
bicycle;n02834778_9521_0.JPEG;;;;;
bicycle;n03792782_8122_0.JPEG;;;;;
bicycle;n03792782_6091_0.JPEG;;;;;
bicycle;n04126066_1119_0.JPEG;;;;;
bicycle;n03792782_5692_0.JPEG;;;;;
bicycle;n02835271_12674_0.JPEG;;;;;
bicycle;n02834778_2190_0.JPEG;;;;;
bicycle;n02834778_934_0.JPEG;;;;;
bicycle;n03792782_1195_0.JPEG;;;;;
bicycle;n03792782_602_0.JPEG;;;;;
bicycle;n03792782_122_0.JPEG;;;;;
bicycle;n02835271_6186_0.JPEG;;;;;
bicycle;n04026813_5302_1.JPEG;;;;;
bicycle;n03792782_5437_0.JPEG;;;;;
bicycle;n03792782_18320_0.JPEG;;;;;
bicycle;n03792782_7875_0.JPEG;;;;;
bicycle;n02834778_9550_0.JPEG;;;;;
bicycle;n03792782_17088_0.JPEG;;;;;
bicycle;n03792782_12494_0.JPEG;;;;;
bicycle;n03792782_1447_0.JPEG;;;;;
bicycle;n03792782_6982_0.JPEG;;;;;
bicycle;n03792782_7017_0.JPEG;;;;;
bicycle;n04026813_2206_0.JPEG;;;;;
bicycle;n04026813_5302_0.JPEG;;;;;
bicycle;n03792782_1424_0.JPEG;;;;;
bicycle;n03792782_10893_0.JPEG;;;;;
bicycle;n04026813_9351_0.JPEG;;;;;
bicycle;n02835271_8857_0.JPEG;;;;;
bicycle;n03792782_1304_0.JPEG;;;;;
bicycle;n04026813_436_0.JPEG;;;;;
bicycle;n02834778_3104_0.JPEG;;;;;
bicycle;n04026813_1417_0.JPEG;;;;;
bicycle;n04126066_11702_2.JPEG;;;;;
bicycle;n03792782_3921_0.JPEG;;;;;
bicycle;n04026813_2222_0.JPEG;;;;;
bicycle;n02834778_6787_0.JPEG;;;;;
bicycle;n03792782_14520_0.JPEG;;;;;
bicycle;n03792782_15117_0.JPEG;;;;;
bicycle;n04126066_269_0.JPEG;;;;;
bicycle;n04126066_1830_0.JPEG;;;;;
bicycle;n02834778_10721_0.JPEG;;;;;
bicycle;n04026813_9524_0.JPEG;;;;;
bicycle;n02834778_10945_0.JPEG;;;;;
bicycle;n02835271_9097_0.JPEG;;;;;
bicycle;n04126066_783_0.JPEG;;;;;
bicycle;n03792782_7770_0.JPEG;;;;;
bicycle;n04026813_3812_0.JPEG;;;;;
bicycle;n03792782_3069_0.JPEG;;;;;
bicycle;n02835271_12039_0.JPEG;;;;;
bicycle;n02834778_2862_0.JPEG;;;;;
bicycle;n02834778_797_0.JPEG;;;;;
bicycle;n03792782_9651_1.JPEG;;;;;
bicycle;n04026813_3181_0.JPEG;;;;;
bicycle;n02835271_10741_0.JPEG;;;;;
bicycle;n02834778_4568_0.JPEG;;;;;
bicycle;n04026813_7360_0.JPEG;;;;;
bicycle;n02834778_11107_0.JPEG;;;;;
bicycle;n02834778_6750_0.JPEG;;;;;
bicycle;n02834778_7536_0.JPEG;;;;;
bicycle;n03792782_5079_0.JPEG;;;;;
bicycle;n03792782_13832_0.JPEG;;;;;
bicycle;n04026813_5125_0.JPEG;;;;;
bicycle;n04026813_830_1.JPEG;;;;;
bicycle;n03792782_7099_0.JPEG;;;;;
bicycle;n04126066_3120_0.JPEG;;;;;
bicycle;n02835271_3479_0.JPEG;;;;;
bicycle;n02834778_9954_1.JPEG;;;;;
bicycle;n04126066_4012_0.JPEG;;;;;
bicycle;n02834778_45069_0.JPEG;;;;;
bicycle;n02834778_9128_0.JPEG;;;;;
bicycle;n02835271_8273_0.JPEG;;;;;
bicycle;n03792782_11995_0.JPEG;;;;;
bicycle;n03792782_3342_0.JPEG;;;;;
bicycle;n03792782_1639_0.JPEG;;;;;
bicycle;n03792782_435_0.JPEG;;;;;
bicycle;n03792782_1851_0.JPEG;;;;;
bicycle;n03792782_14156_0.JPEG;;;;;
bicycle;n02834778_1396_0.JPEG;;;;;
bicycle;n04026813_3990_0.JPEG;;;;;
bicycle;n04026813_2922_0.JPEG;;;;;
bicycle;n02834778_7512_0.JPEG;;;;;
bicycle;n03792782_556_0.JPEG;;;;;
bicycle;n02834778_35466_0.JPEG;;;;;
bicycle;n02834778_11131_0.JPEG;;;;;
bicycle;n02834778_6058_0.JPEG;;;;;
bicycle;n04126066_10832_0.JPEG;;;;;
bicycle;n03792782_5864_0.JPEG;;;;;
bicycle;n02834778_6158_0.JPEG;;;;;
diningtable;n03201208_634_0.JPEG;;;;;
diningtable;n03201208_16018_0.JPEG;;;;;
diningtable;n03201035_7746_0.JPEG;;;;;
diningtable;n04379964_29750_0.JPEG;;;;;
diningtable;n04379964_14143_0.JPEG;;;;;
diningtable;n04379964_29484_0.JPEG;;;;;
diningtable;n03201035_189_0.JPEG;;;;;
diningtable;n03201035_6212_0.JPEG;;;;;
diningtable;n03201035_1886_0.JPEG;;;;;
diningtable;n03201208_2162_0.JPEG;;;;;
diningtable;n03201035_7174_0.JPEG;;;;;
diningtable;n04379964_13616_0.JPEG;;;;;
diningtable;n04379964_12321_0.JPEG;;;;;
diningtable;n03201035_5472_0.JPEG;;;;;
diningtable;n03201035_4614_0.JPEG;;;;;
diningtable;n04379964_39614_0.JPEG;;;;;
diningtable;n03201035_5572_0.JPEG;;;;;
diningtable;n03201208_9156_0.JPEG;;;;;
diningtable;n03201035_343_0.JPEG;;;;;
diningtable;n03201208_8330_0.JPEG;;;;;
diningtable;n03202354_4232_0.JPEG;;;;;
diningtable;n03201035_512_0.JPEG;;;;;
diningtable;n03201035_243_0.JPEG;;;;;
diningtable;n03201035_232_0.JPEG;;;;;
diningtable;n03201035_2564_0.JPEG;;;;;
diningtable;n03201208_27066_0.JPEG;;;;;
diningtable;n03201208_34934_0.JPEG;;;;;
diningtable;n03201035_2464_0.JPEG;;;;;
diningtable;n03201208_9863_0.JPEG;;;;;
diningtable;n03201208_21267_0.JPEG;;;;;
diningtable;n03201035_5403_0.JPEG;;;;;
diningtable;n04379964_11430_0.JPEG;;;;;
diningtable;n03201208_3375_0.JPEG;;;;;
diningtable;n03201035_6432_0.JPEG;;;;;
diningtable;n03201208_10276_0.JPEG;;;;;
diningtable;n03201035_10333_0.JPEG;;;;;
diningtable;n03202354_843_0.JPEG;;;;;
diningtable;n03201035_10250_0.JPEG;;;;;
diningtable;n03201208_24665_0.JPEG;;;;;
diningtable;n03201035_1781_0.JPEG;;;;;
diningtable;n03201208_10215_0.JPEG;;;;;
diningtable;n03201208_22335_0.JPEG;;;;;
diningtable;n03201208_44222_0.JPEG;;;;;
diningtable;n03201035_2407_0.JPEG;;;;;
diningtable;n03201035_8868_0.JPEG;;;;;
diningtable;n03202354_13873_0.JPEG;;;;;
diningtable;n04379964_1206_0.JPEG;;;;;
diningtable;n03201208_34717_0.JPEG;;;;;
diningtable;n03201208_15721_0.JPEG;;;;;
diningtable;n04379964_23884_0.JPEG;;;;;
diningtable;n03201035_204_0.JPEG;;;;;
diningtable;n03202354_2930_0.JPEG;;;;;
diningtable;n03201035_304_0.JPEG;;;;;
diningtable;n03201208_9640_0.JPEG;;;;;
diningtable;n03201208_878_0.JPEG;;;;;
diningtable;n03201208_10411_0.JPEG;;;;;
diningtable;n03202354_9804_0.JPEG;;;;;
diningtable;n03201208_22360_0.JPEG;;;;;
diningtable;n03201208_14559_0.JPEG;;;;;
diningtable;n03201208_2802_0.JPEG;;;;;
diningtable;n04379964_29717_0.JPEG;;;;;
diningtable;n03201035_1251_0.JPEG;;;;;
diningtable;n03201035_3006_0.JPEG;;;;;
diningtable;n03201208_29080_0.JPEG;;;;;
diningtable;n04379964_25744_0.JPEG;;;;;
diningtable;n03201035_4587_0.JPEG;;;;;
diningtable;n03201208_9936_0.JPEG;;;;;
diningtable;n03201035_3942_0.JPEG;;;;;
diningtable;n03202354_3520_0.JPEG;;;;;
diningtable;n04379964_1545_0.JPEG;;;;;
diningtable;n04379964_4708_0.JPEG;;;;;
diningtable;n03201035_4741_0.JPEG;;;;;
diningtable;n03201208_602_0.JPEG;;;;;
diningtable;n03201208_23638_0.JPEG;;;;;
diningtable;n03201208_20861_0.JPEG;;;;;
diningtable;n03201208_61_0.JPEG;;;;;
diningtable;n03201035_1320_0.JPEG;;;;;
diningtable;n03201035_8612_0.JPEG;;;;;
diningtable;n04379964_2225_0.JPEG;;;;;
diningtable;n03201035_6224_0.JPEG;;;;;
diningtable;n03201035_308_0.JPEG;;;;;
diningtable;n03201208_5877_0.JPEG;;;;;
diningtable;n03202354_4379_0.JPEG;;;;;
diningtable;n03201208_24954_0.JPEG;;;;;
diningtable;n03201208_15838_0.JPEG;;;;;
diningtable;n04379964_13935_0.JPEG;;;;;
diningtable;n03201208_24641_0.JPEG;;;;;
diningtable;n03202354_10591_0.JPEG;;;;;
diningtable;n03202354_2629_0.JPEG;;;;;
diningtable;n03201208_5384_0.JPEG;;;;;
diningtable;n04379964_6541_0.JPEG;;;;;
diningtable;n03201035_3645_0.JPEG;;;;;
diningtable;n03201208_15650_0.JPEG;;;;;
diningtable;n03202354_12571_0.JPEG;;;;;
diningtable;n03201208_1921_0.JPEG;;;;;
diningtable;n03201035_5444_0.JPEG;;;;;
diningtable;n03201208_7897_0.JPEG;;;;;
diningtable;n03202354_7248_0.JPEG;;;;;
diningtable;n03201208_21320_0.JPEG;;;;;
diningtable;n03201035_10558_0.JPEG;;;;;
diningtable;n03201035_2743_0.JPEG;;;;;
diningtable;n03201208_6891_0.JPEG;;;;;
diningtable;n03202354_1405_0.JPEG;;;;;
diningtable;n03201035_1967_0.JPEG;;;;;
diningtable;n03201208_23317_0.JPEG;;;;;
diningtable;n03201035_3209_0.JPEG;;;;;
diningtable;n03201208_2183_0.JPEG;;;;;
diningtable;n03201208_24696_0.JPEG;;;;;
diningtable;n03201035_5759_0.JPEG;;;;;
diningtable;n03201035_3899_0.JPEG;;;;;
diningtable;n03201208_16184_0.JPEG;;;;;
diningtable;n03201035_1611_0.JPEG;;;;;
diningtable;n03201208_12218_0.JPEG;;;;;
diningtable;n03201035_6390_0.JPEG;;;;;
diningtable;n03201035_7410_0.JPEG;;;;;
diningtable;n04379964_12114_0.JPEG;;;;;
diningtable;n04379964_22432_0.JPEG;;;;;
diningtable;n03201208_9432_0.JPEG;;;;;
diningtable;n03201035_1979_0.JPEG;;;;;
diningtable;n03201208_29391_0.JPEG;;;;;
diningtable;n03201208_15553_0.JPEG;;;;;
diningtable;n03201035_2720_0.JPEG;;;;;
diningtable;n03201035_1808_0.JPEG;;;;;
diningtable;n04379964_9751_0.JPEG;;;;;
diningtable;n03201035_2651_0.JPEG;;;;;
diningtable;n03201208_29057_0.JPEG;;;;;
diningtable;n04379964_33299_0.JPEG;;;;;
diningtable;n03202354_3011_0.JPEG;;;;;
diningtable;n03201035_8403_0.JPEG;;;;;
diningtable;n03201035_1386_0.JPEG;;;;;
diningtable;n04379964_14264_0.JPEG;;;;;
diningtable;n03202354_4168_0.JPEG;;;;;
diningtable;n03201208_1274_0.JPEG;;;;;
diningtable;n03201035_4533_0.JPEG;;;;;
diningtable;n03202354_4115_0.JPEG;;;;;
diningtable;n03202354_12660_0.JPEG;;;;;
diningtable;n03201208_9697_0.JPEG;;;;;
diningtable;n03201035_2485_0.JPEG;;;;;
diningtable;n03201035_5051_0.JPEG;;;;;
diningtable;n04379964_13419_0.JPEG;;;;;
diningtable;n03201208_28307_0.JPEG;;;;;
diningtable;n03202354_5326_0.JPEG;;;;;
diningtable;n03201035_2667_0.JPEG;;;;;
diningtable;n03201208_4928_0.JPEG;;;;;
diningtable;n03201208_9475_0.JPEG;;;;;
diningtable;n03201035_660_0.JPEG;;;;;
diningtable;n04379964_4552_0.JPEG;;;;;
diningtable;n04379964_6678_0.JPEG;;;;;
diningtable;n03201208_22155_0.JPEG;;;;;
diningtable;n03201208_22036_0.JPEG;;;;;
diningtable;n03202354_3668_0.JPEG;;;;;
diningtable;n03202354_7643_0.JPEG;;;;;
diningtable;n03201208_217_0.JPEG;;;;;
diningtable;n03201035_3233_0.JPEG;;;;;
diningtable;n03201035_2704_0.JPEG;;;;;
diningtable;n03201208_3639_0.JPEG;;;;;
diningtable;n03201208_29002_0.JPEG;;;;;
diningtable;n03201035_5763_0.JPEG;;;;;
diningtable;n03201208_26924_0.JPEG;;;;;
diningtable;n03201035_5132_0.JPEG;;;;;
diningtable;n03201208_1084_0.JPEG;;;;;
diningtable;n04379964_1670_0.JPEG;;;;;
diningtable;n04379964_12878_0.JPEG;;;;;
diningtable;n03201208_26011_0.JPEG;;;;;
diningtable;n04379964_9675_0.JPEG;;;;;
diningtable;n03201208_11301_0.JPEG;;;;;
diningtable;n03201208_2453_0.JPEG;;;;;
diningtable;n03201208_22393_0.JPEG;;;;;
diningtable;n03201208_10104_0.JPEG;;;;;
diningtable;n03201035_1176_0.JPEG;;;;;
diningtable;n04379964_32523_0.JPEG;;;;;
diningtable;n03201208_24225_0.JPEG;;;;;
diningtable;n03202354_8062_0.JPEG;;;;;
diningtable;n03201035_3321_0.JPEG;;;;;
diningtable;n03201035_711_0.JPEG;;;;;
diningtable;n04379964_8470_0.JPEG;;;;;
diningtable;n04379964_10375_0.JPEG;;;;;
diningtable;n03202354_15723_0.JPEG;;;;;
diningtable;n03201208_7915_0.JPEG;;;;;
diningtable;n04379964_13533_0.JPEG;;;;;
diningtable;n03201035_2858_0.JPEG;;;;;
diningtable;n03201208_22846_0.JPEG;;;;;
diningtable;n04379964_2779_0.JPEG;;;;;
diningtable;n03201035_1969_0.JPEG;;;;;
diningtable;n03202354_14185_0.JPEG;;;;;
diningtable;n03201208_10878_0.JPEG;;;;;
diningtable;n03201208_3_0.JPEG;;;;;
diningtable;n03202354_2986_0.JPEG;;;;;
diningtable;n03201208_9441_0.JPEG;;;;;
diningtable;n03202354_3957_0.JPEG;;;;;
diningtable;n03201208_19322_0.JPEG;;;;;
diningtable;n03201208_24531_0.JPEG;;;;;
diningtable;n03201208_5412_0.JPEG;;;;;
diningtable;n03201035_5018_0.JPEG;;;;;
diningtable;n03202354_8676_0.JPEG;;;;;
diningtable;n04379964_14266_0.JPEG;;;;;
diningtable;n03201208_4961_0.JPEG;;;;;
diningtable;n03201035_6025_0.JPEG;;;;;
diningtable;n03201208_10761_0.JPEG;;;;;
diningtable;n03201035_6961_0.JPEG;;;;;
diningtable;n04379964_29404_0.JPEG;;;;;
diningtable;n03202354_4005_0.JPEG;;;;;
diningtable;n03201208_45430_0.JPEG;;;;;
diningtable;n03201035_80_0.JPEG;;;;;
diningtable;n03201035_1388_0.JPEG;;;;;
diningtable;n03201208_44482_0.JPEG;;;;;
diningtable;n03201208_15890_0.JPEG;;;;;
diningtable;n03201208_8820_0.JPEG;;;;;
diningtable;n03201035_8088_0.JPEG;;;;;
diningtable;n03201035_117_0.JPEG;;;;;
diningtable;n03201035_1818_0.JPEG;;;;;
diningtable;n03202354_2894_0.JPEG;;;;;
diningtable;n04379964_4574_0.JPEG;;;;;
diningtable;n03201208_10153_0.JPEG;;;;;
diningtable;n03201035_1074_0.JPEG;;;;;
diningtable;n03201208_19534_0.JPEG;;;;;
diningtable;n03201035_1492_0.JPEG;;;;;
diningtable;n04379964_23908_0.JPEG;;;;;
diningtable;n03201035_1830_0.JPEG;;;;;
diningtable;n03201208_12400_0.JPEG;;;;;
diningtable;n03201208_6335_0.JPEG;;;;;
diningtable;n03201035_5966_0.JPEG;;;;;
diningtable;n03201208_33681_0.JPEG;;;;;
diningtable;n03201208_15404_0.JPEG;;;;;
diningtable;n04379964_31573_0.JPEG;;;;;
diningtable;n03201208_31399_0.JPEG;;;;;
diningtable;n03201208_5894_0.JPEG;;;;;
diningtable;n04379964_20063_0.JPEG;;;;;
diningtable;n04379964_14242_0.JPEG;;;;;
diningtable;n03201035_1117_0.JPEG;;;;;
diningtable;n04379964_14333_0.JPEG;;;;;
diningtable;n03201208_18740_0.JPEG;;;;;
diningtable;n03201208_2520_0.JPEG;;;;;
diningtable;n03201208_315_0.JPEG;;;;;
diningtable;n03201208_8711_0.JPEG;;;;;
diningtable;n03201208_29063_0.JPEG;;;;;
diningtable;n03201035_2134_0.JPEG;;;;;
diningtable;n03201208_14396_0.JPEG;;;;;
diningtable;n03201208_34371_0.JPEG;;;;;
diningtable;n03201035_1078_0.JPEG;;;;;
diningtable;n04379964_22091_0.JPEG;;;;;
diningtable;n03201208_1323_0.JPEG;;;;;
diningtable;n03202354_12922_0.JPEG;;;;;
diningtable;n03201208_26945_0.JPEG;;;;;
diningtable;n03201208_3074_0.JPEG;;;;;
diningtable;n03201208_6339_0.JPEG;;;;;
diningtable;n03201208_5424_0.JPEG;;;;;
diningtable;n03201208_30090_0.JPEG;;;;;
diningtable;n04379964_330_0.JPEG;;;;;
diningtable;n03201035_7635_0.JPEG;;;;;
diningtable;n03201208_3445_0.JPEG;;;;;
diningtable;n03201035_199_0.JPEG;;;;;
diningtable;n03201208_10546_0.JPEG;;;;;
diningtable;n03201208_2594_0.JPEG;;;;;
diningtable;n03202354_1956_0.JPEG;;;;;
diningtable;n03201208_25501_0.JPEG;;;;;
diningtable;n03201208_1289_0.JPEG;;;;;
diningtable;n03201208_16016_0.JPEG;;;;;
diningtable;n03201208_24667_0.JPEG;;;;;
diningtable;n04379964_5989_0.JPEG;;;;;
diningtable;n03201035_3285_0.JPEG;;;;;
diningtable;n03201208_33932_0.JPEG;;;;;
diningtable;n03202354_15530_0.JPEG;;;;;
diningtable;n03201208_30608_0.JPEG;;;;;
diningtable;n03201208_45674_0.JPEG;;;;;
diningtable;n03201208_5490_0.JPEG;;;;;
diningtable;n03202354_8212_0.JPEG;;;;;
diningtable;n03201208_21549_0.JPEG;;;;;
diningtable;n04379964_10178_0.JPEG;;;;;
diningtable;n03201035_6687_0.JPEG;;;;;
diningtable;n03201208_1919_0.JPEG;;;;;
diningtable;n04379964_20303_0.JPEG;;;;;
diningtable;n03201035_6441_0.JPEG;;;;;
diningtable;n03201035_7176_0.JPEG;;;;;
diningtable;n03201035_1691_0.JPEG;;;;;
diningtable;n03201208_15382_0.JPEG;;;;;
diningtable;n03201035_3671_0.JPEG;;;;;
diningtable;n03201208_3988_0.JPEG;;;;;
diningtable;n04379964_39147_0.JPEG;;;;;
diningtable;n04379964_8864_0.JPEG;;;;;
diningtable;n04379964_288_0.JPEG;;;;;
diningtable;n03202354_6628_0.JPEG;;;;;
diningtable;n03201035_4393_0.JPEG;;;;;
diningtable;n04379964_16447_0.JPEG;;;;;
diningtable;n04379964_11882_0.JPEG;;;;;
diningtable;n03202354_5282_0.JPEG;;;;;
diningtable;n04379964_19274_0.JPEG;;;;;
diningtable;n03201035_573_0.JPEG;;;;;
diningtable;n03201035_4608_0.JPEG;;;;;
diningtable;n03201208_4202_0.JPEG;;;;;
diningtable;n03202354_11417_0.JPEG;;;;;
diningtable;n03201035_5088_0.JPEG;;;;;
diningtable;n03201035_6522_0.JPEG;;;;;
diningtable;n03202354_8404_0.JPEG;;;;;
diningtable;n03201208_30732_0.JPEG;;;;;
diningtable;n03201208_2812_0.JPEG;;;;;
diningtable;n03201208_5660_0.JPEG;;;;;
diningtable;n04379964_11508_0.JPEG;;;;;
diningtable;n03201035_1410_0.JPEG;;;;;
diningtable;n03201035_6226_0.JPEG;;;;;
diningtable;n03201208_25887_0.JPEG;;;;;
diningtable;n04379964_13495_0.JPEG;;;;;
diningtable;n03201208_22542_0.JPEG;;;;;
diningtable;n04379964_11324_0.JPEG;;;;;
diningtable;n03202354_3787_0.JPEG;;;;;
diningtable;n03202354_15514_0.JPEG;;;;;
diningtable;n03201035_5217_0.JPEG;;;;;
diningtable;n03201035_2421_0.JPEG;;;;;
diningtable;n03201035_791_0.JPEG;;;;;
diningtable;n03202354_4457_0.JPEG;;;;;
diningtable;n03201035_5887_0.JPEG;;;;;
diningtable;n03202354_1679_0.JPEG;;;;;
diningtable;n04379964_10865_0.JPEG;;;;;
diningtable;n03201035_5792_0.JPEG;;;;;
diningtable;n03201208_37167_0.JPEG;;;;;
diningtable;n03201208_15959_0.JPEG;;;;;
diningtable;n03201035_5529_0.JPEG;;;;;
diningtable;n03201035_10782_0.JPEG;;;;;
diningtable;n03201208_3573_0.JPEG;;;;;
diningtable;n03201035_3628_0.JPEG;;;;;
diningtable;n03201035_4732_0.JPEG;;;;;
diningtable;n03201035_3004_0.JPEG;;;;;
diningtable;n03201208_29464_0.JPEG;;;;;
diningtable;n03201208_11159_0.JPEG;;;;;
diningtable;n04379964_2419_0.JPEG;;;;;
diningtable;n03201208_143_0.JPEG;;;;;
diningtable;n03202354_14916_0.JPEG;;;;;
diningtable;n04379964_14118_0.JPEG;;;;;
diningtable;n03201208_25278_0.JPEG;;;;;
diningtable;n04379964_1555_0.JPEG;;;;;
diningtable;n03201035_5680_0.JPEG;;;;;
diningtable;n03201208_30489_0.JPEG;;;;;
diningtable;n03201208_10413_0.JPEG;;;;;
diningtable;n03201208_389_0.JPEG;;;;;
diningtable;n03201208_19965_0.JPEG;;;;;
diningtable;n03201208_5040_0.JPEG;;;;;
diningtable;n04379964_11007_0.JPEG;;;;;
diningtable;n03201035_810_0.JPEG;;;;;
diningtable;n03201035_5383_0.JPEG;;;;;
diningtable;n03201035_2817_0.JPEG;;;;;
diningtable;n03201208_540_0.JPEG;;;;;
diningtable;n03202354_1539_0.JPEG;;;;;
diningtable;n03202354_11761_0.JPEG;;;;;
diningtable;n04379964_28113_0.JPEG;;;;;
diningtable;n03201035_1826_0.JPEG;;;;;
diningtable;n03201035_6654_0.JPEG;;;;;
diningtable;n04379964_2104_0.JPEG;;;;;
diningtable;n03202354_8851_0.JPEG;;;;;
diningtable;n03201035_2809_0.JPEG;;;;;
diningtable;n03201035_1838_0.JPEG;;;;;
diningtable;n04379964_28849_0.JPEG;;;;;
diningtable;n03201208_3849_0.JPEG;;;;;
diningtable;n03201035_873_0.JPEG;;;;;
diningtable;n03201208_1190_0.JPEG;;;;;
diningtable;n04379964_1044_0.JPEG;;;;;
diningtable;n03201035_5126_0.JPEG;;;;;
diningtable;n03201035_4240_0.JPEG;;;;;
diningtable;n03201035_5777_0.JPEG;;;;;
diningtable;n03201035_1849_0.JPEG;;;;;
diningtable;n03201035_2710_0.JPEG;;;;;
diningtable;n03201035_9108_0.JPEG;;;;;
diningtable;n04379964_29681_0.JPEG;;;;;
diningtable;n04379964_11068_0.JPEG;;;;;
diningtable;n03201035_2978_0.JPEG;;;;;
diningtable;n03201208_24223_0.JPEG;;;;;
diningtable;n03201208_26009_0.JPEG;;;;;
diningtable;n03201208_8148_0.JPEG;;;;;
diningtable;n04379964_35542_0.JPEG;;;;;
diningtable;n03201208_22022_0.JPEG;;;;;
diningtable;n03201208_11207_0.JPEG;;;;;
diningtable;n03201208_2455_0.JPEG;;;;;
diningtable;n04379964_2852_0.JPEG;;;;;
diningtable;n04379964_7577_0.JPEG;;;;;
diningtable;n03201035_6009_0.JPEG;;;;;
diningtable;n03201208_8056_0.JPEG;;;;;
diningtable;n03201035_6109_0.JPEG;;;;;
diningtable;n03201035_2726_0.JPEG;;;;;
diningtable;n03201035_4790_0.JPEG;;;;;
diningtable;n03201208_16419_0.JPEG;;;;;
diningtable;n03201208_3666_0.JPEG;;;;;
diningtable;n03201035_5929_0.JPEG;;;;;
diningtable;n04379964_13374_0.JPEG;;;;;
diningtable;n03201035_1025_0.JPEG;;;;;
diningtable;n03201035_1125_0.JPEG;;;;;
diningtable;n04379964_26250_0.JPEG;;;;;
diningtable;n03201035_1392_0.JPEG;;;;;
diningtable;n03201208_2332_0.JPEG;;;;;
diningtable;n03201035_9397_0.JPEG;;;;;
diningtable;n03201208_10157_0.JPEG;;;;;
diningtable;n03201208_29389_0.JPEG;;;;;
diningtable;n03201208_18816_0.JPEG;;;;;
diningtable;n03201208_20220_0.JPEG;;;;;
diningtable;n03201035_3372_0.JPEG;;;;;
diningtable;n03201035_3694_0.JPEG;;;;;
diningtable;n03201208_407_0.JPEG;;;;;
diningtable;n04379964_19714_0.JPEG;;;;;
diningtable;n03201035_2634_0.JPEG;;;;;
diningtable;n03202354_5275_0.JPEG;;;;;
diningtable;n04379964_10257_0.JPEG;;;;;
diningtable;n03202354_2543_0.JPEG;;;;;
diningtable;n03201208_3125_0.JPEG;;;;;
diningtable;n03202354_1194_0.JPEG;;;;;
diningtable;n03201035_9051_0.JPEG;;;;;
diningtable;n03201208_5224_0.JPEG;;;;;
diningtable;n04379964_39219_0.JPEG;;;;;
diningtable;n03201208_12789_0.JPEG;;;;;
diningtable;n03201208_25653_0.JPEG;;;;;
diningtable;n04379964_1598_0.JPEG;;;;;
diningtable;n03202354_7141_0.JPEG;;;;;
diningtable;n03201208_10614_0.JPEG;;;;;
diningtable;n04379964_2032_0.JPEG;;;;;
diningtable;n03201035_1873_0.JPEG;;;;;
diningtable;n03201035_5587_0.JPEG;;;;;
diningtable;n03201035_2942_0.JPEG;;;;;
